source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich
french_profiterole_ud218,French,homophonic,40814041441,copy_edit,local_copy_edit,16,387,10000,7181456729431476516,5.10360845587258,4.2530495083553514,0.8505589475172286,0.16665834671124014,0.8157633904346241,0.886611552660398,1.0,0.0,True,True
french_profiterole_ud218,French,homophonic,40814041442,hmm_space_free,categorical_hmm,16,387,10000,4947927007448776035,5.037994972978277,5.134451091728836,-0.09645611875055948,-0.019145735410200038,-0.12567590072871354,-0.06605883579821636,0.0,1.0,False,False
french_profiterole_ud218,French,homophonic,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,8258447676598794187,4.4431753261385225,4.334674488405576,0.10850083773294639,0.02441966156380382,0.07985585102038043,0.13738745423105997,1.0,0.0,True,True
french_profiterole_ud218,French,homophonic,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,3222467190918255570,4.597221624057434,4.2531890075890555,0.3440326164683789,0.07483489911994734,0.31774736662391795,0.36971324908614545,1.0,0.0,True,True
french_profiterole_ud218,French,homophonic,40814041442,token_markov,exact_token_markov,1,387,10000,3432146492524595313,4.414506339690664,4.2531890075890555,0.1613173321016088,0.03654255304861864,0.151002522707741,0.17116325939755478,1.0,0.0,True,True
french_profiterole_ud218,French,homophonic,40814041442,copy_edit,local_copy_edit,16,387,10000,2535581505071308679,5.101957668915794,4.2531890075890555,0.8487686613267389,0.16636136879338503,0.8145462189837457,0.8827465415280676,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041438,hmm_space_free,categorical_hmm,16,387,10000,2094611616736812833,1.9220451832129912,2.0674483188385624,-0.14540313562557117,-0.07565021722460652,-0.1531765510228547,-0.13799767509577102,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,8054710028528546372,1.963632072280477,2.093593530164552,-0.1299614578840751,-0.06618422041413474,-0.13750968563557536,-0.12237150155801424,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,6874909151042881000,2.237513128916146,2.0893331016180965,0.14818002729804958,0.06622532193579955,0.13307748565704164,0.16316971800494598,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041438,token_markov,exact_token_markov,1,387,10000,9192756798418648043,1.2681591568202752,2.0893331016180965,-0.8211739447978212,-0.6475322441836051,-0.8567977690297562,-0.7859598172514507,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041438,copy_edit,local_copy_edit,16,387,10000,5358211400424418255,2.548331890614455,2.0893331016180965,0.4589987889963587,0.18011735076065194,0.44640906103113165,0.47163451829655495,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041439,hmm_space_free,categorical_hmm,16,387,10000,4392504012608005336,1.8648699739594399,2.0654677055667023,-0.20059773160726246,-0.10756660486165637,-0.20768252250801694,-0.1934400734919007,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,8388807197866380486,1.94765849552774,2.0863968306947083,-0.1387383351669682,-0.07123339922555338,-0.14596480928522573,-0.13124478981769805,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,987634930836281443,2.3322658103262577,2.0835713009521224,0.2486945093741353,0.10663214641874186,0.23230065102729983,0.26495129915576615,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041439,token_markov,exact_token_markov,1,387,10000,4109202102925437595,1.2689871457753883,2.0835713009521224,-0.8145841551767341,-0.6419167900073561,-0.8493963532517379,-0.7801845005392454,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041439,copy_edit,local_copy_edit,16,387,10000,7852335181566851606,2.5905229705020174,2.0835713009521224,0.506951669549895,0.19569472084304762,0.49390951353945933,0.5202977398626791,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041440,hmm_space_free,categorical_hmm,16,387,10000,3712003456949061135,1.9263750704783404,2.065834176630784,-0.1394591061524435,-0.07239457584852071,-0.14851649422536947,-0.1306101522227107,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,4647749385274674759,1.9627876028501685,2.074831241436315,-0.11204363858614652,-0.05708393431028802,-0.1198923063895477,-0.10444919178844508,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,1668218615515137938,2.3085143561452437,2.073468550294405,0.2350458058508389,0.10181691321310138,0.22079509679373288,0.24937687075646212,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041440,token_markov,exact_token_markov,1,387,10000,7689752992396772888,1.2702308961444775,2.073468550294405,-0.8032376541499273,-0.6323556265148238,-0.8385359164400625,-0.7671142727070995,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041440,copy_edit,local_copy_edit,16,387,10000,4993499561794095267,2.5744873977261777,2.073468550294405,0.5010188474317729,0.1946091668090043,0.4870098197803898,0.5146612453096676,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041441,hmm_space_free,categorical_hmm,16,387,10000,1630412222770011597,1.9137503445144257,2.0944637485909166,-0.18071340407649084,-0.0944289335306916,-0.1884552378579299,-0.1732092671561383,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,343491880498946450,1.95839614212485,2.1203731955404916,-0.16197705341564173,-0.08270903415888942,-0.1702715646978145,-0.1533465153961133,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,9105742504359186219,2.3356136190848624,2.1185213057683425,0.2170923133165199,0.09294872728203252,0.20038027843857548,0.23395929574620342,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041441,token_markov,exact_token_markov,1,387,10000,1970133255110267758,1.277310121018838,2.1185213057683425,-0.8412111847495045,-0.6585802233200173,-0.8770609998199737,-0.8055553515435372,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041441,copy_edit,local_copy_edit,16,387,10000,2789472274480163225,2.6029647997033822,2.1185213057683425,0.4844434939350397,0.1861121955972067,0.4711388403843821,0.4976444776301261,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041442,hmm_space_free,categorical_hmm,16,387,10000,4875822416240843038,1.9492772160327176,2.0778190464070705,-0.12854183037435285,-0.06594332982353768,-0.13676191169327093,-0.12000850181810477,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,6690115083336182397,1.994802046325568,2.100714516847436,-0.10591247052186792,-0.05309422592430124,-0.114129077596759,-0.09806745320417187,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,4074537334525658833,2.237566246503767,2.0978750681758345,0.13969117832793243,0.06242996315581817,0.12487779738966794,0.1547278174866527,1.0,0.0,True,True
french_profiterole_ud218,French,verbose,40814041442,token_markov,exact_token_markov,1,387,10000,4287111149859958369,1.2688069644353894,2.0978750681758345,-0.829068103740445,-0.6534233551510926,-0.8640174197989426,-0.7938277912968688,0.0,1.0,False,False
french_profiterole_ud218,French,verbose,40814041442,copy_edit,local_copy_edit,16,387,10000,111899450359588819,2.4892370950103078,2.0978750681758345,0.3913620268344733,0.15722167551614952,0.37768227893040973,0.4048916114291037,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041438,hmm_space_free,categorical_hmm,16,387,10000,880171199384063798,3.7731117107555505,3.617714114739146,0.15539759601640446,0.041185527471511385,0.1329022575941209,0.17826653168348763,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,1825615494476888027,3.4970719291408496,3.245973842685925,0.2510980864549248,0.07180237968871683,0.22918266416572755,0.2726930905767729,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,3813780048806390512,3.6638900401811654,3.2201651738664676,0.44372486631469776,0.12110758277362421,0.42277648135214585,0.46399586121045044,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041438,token_markov,exact_token_markov,1,387,10000,2254135028445171528,3.206745906405592,3.2201651738664676,-0.013419267460875517,-0.004184699334633946,-0.03335637768354316,0.005991226283783442,0.0908,0.9092,False,False
french_profiterole_ud218,French,null_insertion,40814041438,copy_edit,local_copy_edit,16,387,10000,7184043716304380308,4.112318989089744,3.2201651738664676,0.892153815223276,0.21694664679228903,0.8664942230262987,0.9173878084622745,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041439,hmm_space_free,categorical_hmm,16,387,10000,6768676555718158206,3.79449401133377,3.627020071131063,0.167473940202707,0.04413604019468187,0.14664732123431726,0.18838110350377169,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,7694044391715935020,3.520688880964102,3.248031752343551,0.2726571286205508,0.07744425532593124,0.2523930109209858,0.2932040555498956,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,2735055158239125834,3.672951155917025,3.222762639122481,0.45018851679454386,0.12256860973206862,0.43059543780148735,0.4700299188232603,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041439,token_markov,exact_token_markov,1,387,10000,294619988970817324,3.212224620474044,3.222762639122481,-0.010538018648436953,-0.0032805983060055777,-0.029886941383582,0.008112912491276023,0.1403,0.8597,False,False
french_profiterole_ud218,French,null_insertion,40814041439,copy_edit,local_copy_edit,16,387,10000,7002758538644787558,4.112560846675052,3.222762639122481,0.889798207552571,0.2163611046075976,0.8633605309285157,0.9161433365515117,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041440,hmm_space_free,categorical_hmm,16,387,10000,2742107166029426983,3.782330418636484,3.6230504353934645,0.15927998324301962,0.04211159936165476,0.1364893066849533,0.1818303292803476,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,4862741535745053042,3.4859243904584867,3.251989230914004,0.23393515954448274,0.06710850074224195,0.21287087423760853,0.2552826959550768,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,9189377621050947935,3.669022905788524,3.228816718730858,0.4402061870576661,0.11997913296293783,0.4201918849839765,0.46019989672981837,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041440,token_markov,exact_token_markov,1,387,10000,7464110559192061846,3.208129306772264,3.228816718730858,-0.020687411958594026,-0.006448434579904072,-0.03912277041952235,-0.0028004474565256647,0.0119,0.9881,False,False
french_profiterole_ud218,French,null_insertion,40814041440,copy_edit,local_copy_edit,16,387,10000,8181419753577880916,4.112764249719928,3.228816718730858,0.8839475309890696,0.21492783863049403,0.8569612869220493,0.9103063305299204,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041441,hmm_space_free,categorical_hmm,16,387,10000,743076382740917939,3.7928885834974126,3.6130248905083335,0.17986369298907912,0.04742129620460078,0.15746511465595506,0.2019478859890996,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041441,hmm_token_aware,categorical_hmm,16,387,10000,1887304900643784627,3.507302996115285,3.2485972093255953,0.2587057867896898,0.07376202942153387,0.23733446426181173,0.2794668742998847,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041441,slot_grammar,finite_template_slot_grammar,16,387,10000,2239423901500358629,3.66154241932584,3.2240223818443563,0.4375200374814838,0.11949063738063692,0.4173175037949358,0.4575432199144382,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041441,token_markov,exact_token_markov,1,387,10000,4237455924171226388,3.2104489886904015,3.2240223818443563,-0.013573393153954783,-0.004227880026055564,-0.03319821298002462,0.006253213944435841,0.0915,0.9085,False,False
french_profiterole_ud218,French,null_insertion,40814041441,copy_edit,local_copy_edit,16,387,10000,1307974531416595233,4.1128998146926214,3.2240223818443563,0.8888774328482651,0.2161193982097266,0.862618903017238,0.9146492566959114,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041442,hmm_space_free,categorical_hmm,16,387,10000,7420275655241755343,3.7854773382315936,3.6389363894657154,0.1465409487658782,0.03871135280242777,0.12461618047705258,0.16869092267997127,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,4848942884956958355,3.5100464703918286,3.2646359341431648,0.24541053624866382,0.06991660603891348,0.22498596866205414,0.26580328375641027,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,8849703104511541916,3.6665731188040813,3.2394287941020696,0.4271443247020117,0.11649687892800897,0.40766318677853614,0.4463314887217051,1.0,0.0,True,True
french_profiterole_ud218,French,null_insertion,40814041442,token_markov,exact_token_markov,1,387,10000,7116099526308846982,3.22090092942734,3.2394287941020696,-0.018527864674729777,-0.0057523857705317205,-0.038039285562388905,0.0005689065218052768,0.0273,0.9727,False,False
french_profiterole_ud218,French,null_insertion,40814041442,copy_edit,local_copy_edit,16,387,10000,9093369495959037984,4.113369385086815,3.2394287941020696,0.8739405909847457,0.21246343548752322,0.8485238403902488,0.8994635047576419,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041438,hmm_space_free,categorical_hmm,16,387,10000,3144630870023750014,3.692296259331702,3.343973097632326,0.34832316169937627,0.09433781507078265,0.3157206968047642,0.3803827682885283,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041438,hmm_token_aware,categorical_hmm,16,387,10000,7915090854547932811,3.112103355883093,2.7592048017857564,0.3528985540973366,0.11339551221209287,0.3276966285117213,0.3784954674028597,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041438,slot_grammar,finite_template_slot_grammar,16,387,10000,4847959302135113814,3.327992059210138,2.737995246716397,0.5899968124937414,0.17728311906903116,0.5671088903793359,0.6131424603693191,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041438,token_markov,exact_token_markov,1,387,10000,8235086487710875117,2.222119182928732,2.737995246716397,-0.5158760637876649,-0.23215499319336486,-0.5570491467778488,-0.47669048157504174,0.0,1.0,False,False
french_profiterole_ud218,French,nomenclator,40814041438,copy_edit,local_copy_edit,16,387,10000,7610484769830265075,4.149472087479382,2.737995246716397,1.4114768407629854,0.340158172173751,1.3807717076979984,1.4414582972823877,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041439,hmm_space_free,categorical_hmm,16,387,10000,8191741073177698416,3.6788256520839377,3.350537122735285,0.3282885293486526,0.08923731657755718,0.29563466287162127,0.3608960155752713,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041439,hmm_token_aware,categorical_hmm,16,387,10000,474655635074381362,3.0971577973794044,2.759723576062128,0.3374342213172765,0.10894963814978675,0.31234957757695053,0.36290562496964845,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041439,slot_grammar,finite_template_slot_grammar,16,387,10000,7469239017934923986,3.32237628234163,2.7380001797117495,0.5843761026298804,0.17589100480154174,0.560904922536394,0.6073019937607763,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041439,token_markov,exact_token_markov,1,387,10000,3512947046404481298,2.2221170202919103,2.7380001797117495,-0.5158831594198392,-0.23215841231982903,-0.5557058873530788,-0.4749612009477862,0.0,1.0,False,False
french_profiterole_ud218,French,nomenclator,40814041439,copy_edit,local_copy_edit,16,387,10000,7286353838731857506,4.146003273221053,2.7380001797117495,1.4080030935093037,0.33960491604132725,1.3779074348026343,1.4379570314663792,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,hmm_space_free,categorical_hmm,16,387,10000,2536177994661447851,3.697138133510832,3.348298322170638,0.34883981134019404,0.09435401078967343,0.3181360961362104,0.37982906968430674,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,hmm_token_aware,categorical_hmm,16,387,10000,6793325063971842362,3.0924010239346424,2.756008532526948,0.33639249140769456,0.10878035830543187,0.31121105010338745,0.3615594059634198,1.0,0.0,True,True
french_profiterole_ud218,French,nomenclator,40814041440,slot_grammar,finite_template_slot_grammar,16,387,10000,3528533733455910386,3.3285386898416607,2.7380031885731486,0.5905355012685121,0.17741584409721967,0.5669676181487506,0.6139630271334499,1.0,0.0,True,True
